employee_id,score,pillar_code,year
EMP100945,3,GDR,2021
EMP100946,2,GDR,2021
EMP100947,,GDR,2021
EMP100948,4,GDR,2021
EMP100949,,GDR,2021
EMP100950,3,GDR,2021
EMP100951,,GDR,2021
EMP100952,,GDR,2021
EMP100953,3,GDR,2021
EMP100954,,GDR,2021
EMP100955,3,GDR,2021
EMP100956,5,GDR,2021
EMP100957,5,GDR,2021
EMP100958,2,GDR,2021
EMP100959,4,GDR,2021
EMP100960,4,GDR,2021
EMP100961,1,GDR,2021
EMP100962,4,GDR,2021
EMP100963,4,GDR,2021
EMP100964,4,GDR,2021
EMP100965,3,GDR,2021
EMP100966,3,GDR,2021
EMP100967,3,GDR,2021
EMP100968,,GDR,2021
EMP100969,2,GDR,2021
EMP100970,3,GDR,2021
EMP100971,,GDR,2021
EMP100972,2,GDR,2021
EMP100973,3,GDR,2021
EMP100974,5,GDR,2021
EMP100975,4,GDR,2021
EMP100976,4,GDR,2021
EMP100977,3,GDR,2021
EMP100978,,GDR,2021
EMP100979,2,GDR,2021
EMP100980,,GDR,2021
EMP100981,4,GDR,2021
EMP100982,,GDR,2021
EMP100983,,GDR,2021
EMP100984,4,GDR,2021
EMP100985,1,GDR,2021
EMP100986,5,GDR,2021
EMP100987,3,GDR,2021
EMP100988,5,GDR,2021
EMP100989,3,GDR,2021
EMP100990,2,GDR,2021
EMP100991,4,GDR,2021
EMP100992,4,GDR,2021
EMP100993,3,GDR,2021
EMP100994,2,GDR,2021
EMP100995,4,GDR,2021
EMP100996,3,GDR,2021
EMP100997,,GDR,2021
EMP100998,3,GDR,2021
EMP100999,,GDR,2021
EMP101000,3,GDR,2021
EMP101001,1,GDR,2021
EMP101002,4,GDR,2021
EMP101003,2,GDR,2021
EMP101004,3,GDR,2021
EMP101005,2,GDR,2021
EMP101006,2,GDR,2021
EMP101007,,GDR,2021
EMP101008,3,GDR,2021
EMP101009,3,GDR,2021
EMP101010,3,GDR,2021
EMP101011,2,GDR,2021
EMP101012,2,GDR,2021
EMP101013,3,GDR,2021
EMP101014,4,GDR,2021
EMP101015,,GDR,2021
EMP101016,,GDR,2021
EMP101017,,GDR,2021
EMP101018,1,GDR,2021
EMP101019,,GDR,2021
EMP101020,4,GDR,2021
EMP101021,,GDR,2021
EMP101022,3,GDR,2021
EMP101023,4,GDR,2021
EMP101024,5,GDR,2021
EMP101025,2,GDR,2021
EMP101026,3,GDR,2021
EMP101027,2,GDR,2021
EMP101028,2,GDR,2021
EMP101029,3,GDR,2021
EMP101030,1,GDR,2021
EMP101031,,GDR,2021
EMP101032,2,GDR,2021
EMP101033,3,GDR,2021
EMP101034,3,GDR,2021
EMP101035,2,GDR,2021
EMP101036,5,GDR,2021
EMP101037,,GDR,2021
EMP101038,4,GDR,2021
EMP101039,4,GDR,2021
EMP101040,3,GDR,2021
EMP101041,4,GDR,2021
EMP101042,,GDR,2021
EMP101043,,GDR,2021
EMP101044,4,GDR,2021
EMP101045,3,GDR,2021
EMP101046,3,GDR,2021
EMP101047,2,GDR,2021
EMP101048,4,GDR,2021
EMP101049,,GDR,2021
EMP101050,,GDR,2021
EMP101051,5,GDR,2021
EMP101052,3,GDR,2021
EMP101053,3,GDR,2021
EMP101054,,GDR,2021
EMP101055,,GDR,2021
EMP101056,2,GDR,2021
EMP101057,5,GDR,2021
EMP101058,1,GDR,2021
EMP101059,,GDR,2021
EMP101060,,GDR,2021
EMP101061,5,GDR,2021
EMP101062,,GDR,2021
EMP101063,2,GDR,2021
EMP101064,3,GDR,2021
EMP101065,,GDR,2021
EMP101066,3,GDR,2021
EMP101067,,GDR,2021
EMP101068,4,GDR,2021
EMP101069,2,GDR,2021
EMP101070,2,GDR,2021
EMP101071,3,GDR,2021
EMP101072,,GDR,2021
EMP101073,4,GDR,2021
EMP101074,,GDR,2021
EMP101075,5,GDR,2021
EMP101076,4,GDR,2021
EMP101077,3,GDR,2021
EMP101078,1,GDR,2021
EMP101079,,GDR,2021
EMP101080,3,GDR,2021
EMP101081,4,GDR,2021
EMP101082,2,GDR,2021
EMP101083,5,GDR,2021
EMP101084,3,GDR,2021
EMP101085,,GDR,2021
EMP101086,,GDR,2021
EMP101087,2,GDR,2021
EMP101088,3,GDR,2021
EMP101089,2,GDR,2021
EMP101090,3,GDR,2021
EMP101091,,GDR,2021
EMP101092,1,GDR,2021
EMP101093,3,GDR,2021
EMP101094,5,GDR,2021
EMP101095,,GDR,2021
EMP101096,3,GDR,2021
EMP101097,0,GDR,2021
EMP101098,4,GDR,2021
EMP101099,2,GDR,2021
EMP101100,3,GDR,2021
EMP101101,,GDR,2021
EMP101102,2,GDR,2021
EMP101103,3,GDR,2021
EMP101104,3,GDR,2021
EMP101105,4,GDR,2021
EMP101106,3,GDR,2021
EMP101107,2,GDR,2021
EMP101108,,GDR,2021
EMP101109,5,GDR,2021
EMP101110,3,GDR,2021
EMP101111,2,GDR,2021
EMP101112,4,GDR,2021
EMP101113,4,GDR,2021
EMP101114,,GDR,2021
EMP101115,4,GDR,2021
EMP101116,4,GDR,2021
EMP101117,3,GDR,2021
EMP101118,,GDR,2021
EMP101119,2,GDR,2021
EMP101120,5,GDR,2021
EMP101121,,GDR,2021
EMP101122,2,GDR,2021
EMP101123,3,GDR,2021
EMP101124,,GDR,2021
EMP101125,,GDR,2021
EMP101126,4,GDR,2021
EMP101127,3,GDR,2021
EMP101128,4,GDR,2021
EMP101129,3,GDR,2021
EMP101130,2,GDR,2021
EMP101131,3,GDR,2021
EMP101132,1,GDR,2021
EMP101133,,GDR,2021
EMP101134,4,GDR,2021
EMP101135,0,GDR,2021
EMP101136,3,GDR,2021
EMP101137,5,GDR,2021
EMP101138,3,GDR,2021
EMP101139,,GDR,2021
EMP101140,1,GDR,2021
EMP101141,5,GDR,2021
EMP101142,2,GDR,2021
EMP101143,3,GDR,2021
EMP101144,3,GDR,2021
EMP101145,3,GDR,2021
EMP101146,3,GDR,2021
EMP101147,4,GDR,2021
EMP101148,1,GDR,2021
EMP101149,4,GDR,2021
EMP101150,4,GDR,2021
EMP101151,2,GDR,2021
EMP101152,1,GDR,2021
EMP101153,3,GDR,2021
EMP101154,2,GDR,2021
EMP101155,4,GDR,2021
EMP101156,2,GDR,2021
EMP101157,1,GDR,2021
EMP101158,3,GDR,2021
EMP101159,5,GDR,2021
EMP101160,4,GDR,2021
EMP101161,,GDR,2021
EMP101162,1,GDR,2021
EMP101163,3,GDR,2021
EMP101164,,GDR,2021
EMP101165,,GDR,2021
EMP101166,4,GDR,2021
EMP101167,4,GDR,2021
EMP101168,2,GDR,2021
EMP101169,3,GDR,2021
EMP101170,,GDR,2021
EMP101171,5,GDR,2021
EMP101172,1,GDR,2021
EMP101173,,GDR,2021
EMP101174,3,GDR,2021
EMP101175,3,GDR,2021
EMP101176,,GDR,2021
EMP101177,,GDR,2021
EMP101178,1,GDR,2021
EMP101179,2,GDR,2021
EMP101180,4,GDR,2021
EMP101181,4,GDR,2021
EMP101182,,GDR,2021
EMP101183,2,GDR,2021
EMP101184,1,GDR,2021
EMP101185,,GDR,2021
EMP101186,,GDR,2021
EMP101187,2,GDR,2021
EMP101188,3,GDR,2021
EMP101189,3,GDR,2021
EMP101190,,GDR,2021
EMP101191,,GDR,2021
EMP101192,1,GDR,2021
EMP101193,4,GDR,2021
EMP101194,3,GDR,2021
EMP101195,,GDR,2021
EMP101196,,GDR,2021
EMP101197,3,GDR,2021
EMP101198,4,GDR,2021
EMP101199,1,GDR,2021
EMP101200,,GDR,2021
EMP101201,,GDR,2021
EMP101202,,GDR,2021
EMP101203,,GDR,2021
EMP101204,,GDR,2021
EMP101205,3,GDR,2021
EMP101206,2,GDR,2021
EMP101207,5,GDR,2021
EMP101208,3,GDR,2021
EMP101209,,GDR,2021
EMP101210,3,GDR,2021
EMP101211,3,GDR,2021
EMP101212,5,GDR,2021
EMP101213,3,GDR,2021
EMP101214,3,GDR,2021
EMP101215,4,GDR,2021
EMP101216,5,GDR,2021
EMP101217,3,GDR,2021
EMP101218,2,GDR,2021
EMP101219,3,GDR,2021
EMP101220,4,GDR,2021
EMP101221,5,GDR,2021
EMP101222,4,GDR,2021
EMP101223,,GDR,2021
EMP101224,5,GDR,2021
EMP101225,5,GDR,2021
EMP101226,4,GDR,2021
EMP101227,1,GDR,2021
EMP101228,2,GDR,2021
EMP101229,5,GDR,2021
EMP101230,4,GDR,2021
EMP101231,4,GDR,2021
EMP101232,4,GDR,2021
EMP101233,,GDR,2021
EMP101234,1,GDR,2021
EMP101235,,GDR,2021
EMP101236,,GDR,2021
EMP101237,3,GDR,2021
EMP101238,,GDR,2021
EMP101239,2,GDR,2021
EMP101240,3,GDR,2021
EMP101241,4,GDR,2021
EMP101242,3,GDR,2021
EMP101243,,GDR,2021
EMP101244,3,GDR,2021
EMP101245,3,GDR,2021
EMP101246,3,GDR,2021
EMP101247,3,GDR,2021
EMP101248,4,GDR,2021
EMP101249,,GDR,2021
EMP101250,5,GDR,2021
EMP101251,,GDR,2021
EMP101252,1,GDR,2021
EMP101253,2,GDR,2021
EMP101254,,GDR,2021
EMP101255,3,GDR,2021
EMP101256,3,GDR,2021
EMP101257,1,GDR,2021
EMP101258,2,GDR,2021
EMP101259,3,GDR,2021
EMP101260,3,GDR,2021
EMP101261,,GDR,2021
EMP101262,2,GDR,2021
EMP101263,,GDR,2021
EMP101264,5,GDR,2021
EMP101265,,GDR,2021
EMP101266,2,GDR,2021
EMP101267,3,GDR,2021
EMP101268,,GDR,2021
EMP101269,,GDR,2021
EMP101270,,GDR,2021
EMP101271,3,GDR,2021
EMP101272,1,GDR,2021
EMP101273,4,GDR,2021
EMP101274,,GDR,2021
EMP101275,3,GDR,2021
EMP101276,,GDR,2021
EMP101277,3,GDR,2021
EMP101278,3,GDR,2021
EMP101279,4,GDR,2021
EMP101280,1,GDR,2021
EMP101281,,GDR,2021
EMP101282,3,GDR,2021
EMP101283,5,GDR,2021
EMP101284,2,GDR,2021
EMP101285,3,GDR,2021
EMP101286,5,GDR,2021
EMP101287,1,GDR,2021
EMP101288,3,GDR,2021
EMP101289,,GDR,2021
EMP101290,5,GDR,2021
EMP101291,2,GDR,2021
EMP101292,2,GDR,2021
EMP101293,4,GDR,2021
EMP101294,,GDR,2021
EMP101295,5,GDR,2021
EMP101296,4,GDR,2021
EMP101297,2,GDR,2021
EMP101298,2,GDR,2021
EMP101299,2,GDR,2021
EMP101300,,GDR,2021
EMP101301,,GDR,2021
EMP101302,,GDR,2021
EMP101303,3,GDR,2021
EMP101304,2,GDR,2021
EMP101305,5,GDR,2021
EMP101306,,GDR,2021
EMP101307,4,GDR,2021
EMP101308,3,GDR,2021
EMP101309,1,GDR,2021
EMP101310,3,GDR,2021
EMP101311,3,GDR,2021
EMP101312,3,GDR,2021
EMP101313,3,GDR,2021
EMP101314,4,GDR,2021
EMP101315,4,GDR,2021
EMP101316,2,GDR,2021
EMP101317,3,GDR,2021
EMP101318,2,GDR,2021
EMP101319,4,GDR,2021
EMP101320,3,GDR,2021
EMP101321,4,GDR,2021
EMP101322,3,GDR,2021
EMP101323,1,GDR,2021
EMP101324,3,GDR,2021
EMP101325,2,GDR,2021
EMP101326,3,GDR,2021
EMP101327,,GDR,2021
EMP101328,,GDR,2021
EMP101329,3,GDR,2021
EMP101330,4,GDR,2021
EMP101331,3,GDR,2021
EMP101332,4,GDR,2021
EMP101333,3,GDR,2021
EMP101334,3,GDR,2021
EMP101335,3,GDR,2021
EMP101336,,GDR,2021
EMP101337,5,GDR,2021
EMP101338,4,GDR,2021
EMP101339,,GDR,2021
EMP101340,3,GDR,2021
EMP101341,4,GDR,2021
EMP101342,3,GDR,2021
EMP101343,,GDR,2021
EMP101344,3,GDR,2021
EMP101345,2,GDR,2021
EMP101346,5,GDR,2021
EMP101347,3,GDR,2021
EMP101348,4,GDR,2021
EMP101349,4,GDR,2021
EMP101350,4,GDR,2021
EMP101351,4,GDR,2021
EMP101352,1,GDR,2021
EMP101353,1,GDR,2021
EMP101354,1,GDR,2021
EMP101355,2,GDR,2021
EMP101356,4,GDR,2021
EMP101357,2,GDR,2021
EMP101358,1,GDR,2021
EMP101359,3,GDR,2021
EMP101360,2,GDR,2021
EMP101361,2,GDR,2021
EMP101362,,GDR,2021
EMP101363,3,GDR,2021
EMP101364,5,GDR,2021
EMP101365,4,GDR,2021
EMP101366,3,GDR,2021
EMP101367,4,GDR,2021
EMP101368,,GDR,2021
EMP101369,4,GDR,2021
EMP101370,5,GDR,2021
EMP101371,4,GDR,2021
EMP101372,3,GDR,2021
EMP101373,4,GDR,2021
EMP101374,,GDR,2021
EMP101375,,GDR,2021
EMP101376,3,GDR,2021
EMP101377,2,GDR,2021
EMP101378,3,GDR,2021
EMP101379,,GDR,2021
EMP101380,3,GDR,2021
EMP101381,,GDR,2021
EMP101382,5,GDR,2021
EMP101383,,GDR,2021
EMP101384,1,GDR,2021
EMP101385,,GDR,2021
EMP101386,,GDR,2021
EMP101387,1,GDR,2021
EMP101388,4,GDR,2021
EMP101389,3,GDR,2021
EMP101390,3,GDR,2021
EMP101391,,GDR,2021
EMP101392,,GDR,2021
EMP101393,5,GDR,2021
EMP101394,2,GDR,2021
EMP101395,4,GDR,2021
EMP101396,5,GDR,2021
EMP101397,1,GDR,2021
EMP101398,3,GDR,2021
EMP101399,,GDR,2021
EMP101400,,GDR,2021
EMP101401,2,GDR,2021
EMP101402,3,GDR,2021
EMP101403,5,GDR,2021
EMP101404,3,GDR,2021
EMP101405,1,GDR,2021
EMP101406,3,GDR,2021
EMP101407,,GDR,2021
EMP101408,2,GDR,2021
EMP101409,3,GDR,2021
EMP101410,3,GDR,2021
EMP101411,1,GDR,2021
EMP101412,1,GDR,2021
EMP101413,3,GDR,2021
EMP101414,5,GDR,2021
EMP101415,2,GDR,2021
EMP101416,,GDR,2021
EMP101417,3,GDR,2021
EMP101418,,GDR,2021
EMP101419,,GDR,2021
EMP101420,3,GDR,2021
EMP101421,3,GDR,2021
EMP101422,3,GDR,2021
EMP101423,,GDR,2021
EMP101424,3,GDR,2021
EMP101425,5,GDR,2021
EMP101426,3,GDR,2021
EMP101427,2,GDR,2021
EMP101428,2,GDR,2021
EMP101429,4,GDR,2021
EMP101430,,GDR,2021
EMP101431,,GDR,2021
EMP101432,3,GDR,2021
EMP101433,4,GDR,2021
EMP101434,2,GDR,2021
EMP101435,3,GDR,2021
EMP101436,3,GDR,2021
EMP101437,3,GDR,2021
EMP101438,,GDR,2021
EMP101439,4,GDR,2021
EMP101440,3,GDR,2021
EMP101441,4,GDR,2021
EMP101442,4,GDR,2021
EMP101443,4,GDR,2021
EMP101444,5,GDR,2021
EMP101445,4,GDR,2021
EMP101446,4,GDR,2021
EMP101447,3,GDR,2021
EMP101448,,GDR,2021
EMP101449,4,GDR,2021
EMP101450,4,GDR,2021
EMP101451,3,GDR,2021
EMP101452,3,GDR,2021
EMP101453,4,GDR,2021
EMP101454,3,GDR,2021
EMP101455,4,GDR,2021
EMP101456,5,GDR,2021
EMP101457,2,GDR,2021
EMP101458,,GDR,2021
EMP101459,3,GDR,2021
EMP101460,3,GDR,2021
EMP101461,4,GDR,2021
EMP101462,3,GDR,2021
EMP101463,,GDR,2021
EMP101464,4,GDR,2021
EMP101465,4,GDR,2021
EMP101466,3,GDR,2021
EMP101467,4,GDR,2021
EMP101468,,GDR,2021
EMP101469,3,GDR,2021
EMP101470,,GDR,2021
EMP101471,3,GDR,2021
EMP101472,5,GDR,2021
EMP101473,3,GDR,2021
EMP101474,2,GDR,2021
EMP101475,4,GDR,2021
EMP101476,3,GDR,2021
EMP101477,,GDR,2021
EMP101478,1,GDR,2021
EMP101479,,GDR,2021
EMP101480,3,GDR,2021
EMP101481,4,GDR,2021
EMP101482,4,GDR,2021
EMP101483,1,GDR,2021
EMP101484,,GDR,2021
EMP101485,,GDR,2021
EMP101486,,GDR,2021
EMP101487,4,GDR,2021
EMP101488,,GDR,2021
EMP101489,4,GDR,2021
EMP101490,,GDR,2021
EMP101491,2,GDR,2021
EMP101492,5,GDR,2021
EMP101493,3,GDR,2021
EMP101494,3,GDR,2021
EMP101495,,GDR,2021
EMP101496,1,GDR,2021
EMP101497,3,GDR,2021
EMP101498,2,GDR,2021
EMP101499,2,GDR,2021
EMP101500,2,GDR,2021
EMP101501,4,GDR,2021
EMP101502,2,GDR,2021
EMP101503,3,GDR,2021
EMP101504,4,GDR,2021
EMP101505,,GDR,2021
EMP101506,4,GDR,2021
EMP101507,3,GDR,2021
EMP101508,3,GDR,2021
EMP101509,,GDR,2021
EMP101510,,GDR,2021
EMP101511,2,GDR,2021
EMP101512,4,GDR,2021
EMP101513,3,GDR,2021
EMP101514,4,GDR,2021
EMP101515,1,GDR,2021
EMP101516,5,GDR,2021
EMP101517,,GDR,2021
EMP101518,5,GDR,2021
EMP101519,3,GDR,2021
EMP101520,4,GDR,2021
EMP101521,5,GDR,2021
EMP101522,,GDR,2021
EMP101523,,GDR,2021
EMP101524,5,GDR,2021
EMP101525,2,GDR,2021
EMP101526,3,GDR,2021
EMP101527,,GDR,2021
EMP101528,2,GDR,2021
EMP101529,3,GDR,2021
EMP101530,4,GDR,2021
EMP101531,3,GDR,2021
EMP101532,,GDR,2021
EMP101533,4,GDR,2021
EMP101534,3,GDR,2021
EMP101535,4,GDR,2021
EMP101536,3,GDR,2021
EMP101537,2,GDR,2021
EMP101538,,GDR,2021
EMP101539,,GDR,2021
EMP101540,2,GDR,2021
EMP101541,4,GDR,2021
EMP101542,2,GDR,2021
EMP101543,3,GDR,2021
EMP101544,4,GDR,2021
EMP101545,3,GDR,2021
EMP101546,3,GDR,2021
EMP101547,,GDR,2021
EMP101548,4,GDR,2021
EMP101549,,GDR,2021
EMP101550,4,GDR,2021
EMP101551,2,GDR,2021
EMP101552,5,GDR,2021
EMP101553,,GDR,2021
EMP101554,3,GDR,2021
EMP101555,2,GDR,2021
EMP101556,3,GDR,2021
EMP101557,,GDR,2021
EMP101558,4,GDR,2021
EMP101559,2,GDR,2021
EMP101560,4,GDR,2021
EMP101561,5,GDR,2021
EMP101562,1,GDR,2021
EMP101563,3,GDR,2021
EMP101564,3,GDR,2021
EMP101565,3,GDR,2021
EMP101566,2,GDR,2021
EMP101567,4,GDR,2021
EMP101568,2,GDR,2021
EMP101569,,GDR,2021
EMP101570,3,GDR,2021
EMP101571,3,GDR,2021
EMP101572,2,GDR,2021
EMP101573,6,GDR,2021
EMP101574,3,GDR,2021
EMP101575,3,GDR,2021
EMP101576,2,GDR,2021
EMP101577,3,GDR,2021
EMP101578,3,GDR,2021
EMP101579,4,GDR,2021
EMP101580,,GDR,2021
EMP101581,2,GDR,2021
EMP101582,5,GDR,2021
EMP101583,,GDR,2021
EMP101584,5,GDR,2021
EMP101585,3,GDR,2021
EMP101586,1,GDR,2021
EMP101587,3,GDR,2021
EMP101588,2,GDR,2021
EMP101589,4,GDR,2021
EMP101590,4,GDR,2021
EMP101591,3,GDR,2021
EMP101592,3,GDR,2021
EMP101593,2,GDR,2021
EMP101594,5,GDR,2021
EMP101595,2,GDR,2021
EMP101596,3,GDR,2021
EMP101597,3,GDR,2021
EMP101598,,GDR,2021
EMP101599,,GDR,2021
EMP101600,5,GDR,2021
EMP101601,3,GDR,2021
EMP101602,3,GDR,2021
EMP101603,2,GDR,2021
EMP101604,2,GDR,2021
EMP101605,5,GDR,2021
EMP101606,,GDR,2021
EMP101607,1,GDR,2021
EMP101608,2,GDR,2021
EMP101609,5,GDR,2021
EMP101610,,GDR,2021
EMP101611,4,GDR,2021
EMP101612,5,GDR,2021
EMP101613,4,GDR,2021
EMP101614,1,GDR,2021
EMP101615,,GDR,2021
EMP101616,5,GDR,2021
EMP101617,4,GDR,2021
EMP101618,2,GDR,2021
EMP101619,,GDR,2021
EMP101620,3,GDR,2021
EMP101621,4,GDR,2021
EMP101622,3,GDR,2021
EMP101623,4,GDR,2021
EMP101624,3,GDR,2021
EMP101625,3,GDR,2021
EMP101626,4,GDR,2021
EMP101627,5,GDR,2021
EMP101628,4,GDR,2021
EMP101629,4,GDR,2021
EMP101630,3,GDR,2021
EMP101631,2,GDR,2021
EMP101632,4,GDR,2021
EMP101633,3,GDR,2021
EMP101634,1,GDR,2021
EMP101635,4,GDR,2021
EMP101636,4,GDR,2021
EMP101637,3,GDR,2021
EMP101638,4,GDR,2021
EMP101639,2,GDR,2021
EMP101640,4,GDR,2021
EMP101641,4,GDR,2021
EMP101642,3,GDR,2021
EMP101643,3,GDR,2021
EMP101644,4,GDR,2021
EMP101645,4,GDR,2021
EMP101646,,GDR,2021
EMP101647,1,GDR,2021
EMP101648,2,GDR,2021
EMP101649,3,GDR,2021
EMP101650,2,GDR,2021
EMP101651,,GDR,2021
EMP101652,5,GDR,2021
EMP101653,0,GDR,2021
EMP101654,4,GDR,2021
EMP101655,3,GDR,2021
EMP101656,5,GDR,2021
EMP101657,,GDR,2021
EMP101658,4,GDR,2021
EMP101659,2,GDR,2021
EMP101660,4,GDR,2021
EMP101661,,GDR,2021
EMP101662,2,GDR,2021
EMP101663,4,GDR,2021
EMP101664,4,GDR,2021
EMP101665,,GDR,2021
EMP101666,3,GDR,2021
EMP101667,,GDR,2021
EMP101668,2,GDR,2021
EMP101669,2,GDR,2021
EMP101670,5,GDR,2021
EMP101671,1,GDR,2021
EMP101672,3,GDR,2021
EMP101673,5,GDR,2021
EMP101674,4,GDR,2021
EMP101675,3,GDR,2021
EMP101676,,GDR,2021
EMP101677,3,GDR,2021
EMP101678,1,GDR,2021
EMP101679,3,GDR,2021
EMP101680,5,GDR,2021
EMP101681,2,GDR,2021
EMP101682,3,GDR,2021
EMP101683,3,GDR,2021
EMP101684,4,GDR,2021
EMP101685,1,GDR,2021
EMP101686,1,GDR,2021
EMP101687,2,GDR,2021
EMP101688,4,GDR,2021
EMP101689,3,GDR,2021
EMP101690,4,GDR,2021
EMP101691,2,GDR,2021
EMP101692,2,GDR,2021
EMP101693,2,GDR,2021
EMP101694,4,GDR,2021
EMP101695,2,GDR,2021
EMP101696,4,GDR,2021
EMP101697,5,GDR,2021
EMP101698,,GDR,2021
EMP101699,3,GDR,2021
EMP101700,1,GDR,2021
EMP101701,3,GDR,2021
EMP101702,,GDR,2021
EMP101703,,GDR,2021
EMP101704,,GDR,2021
EMP101705,2,GDR,2021
EMP101706,5,GDR,2021
EMP101707,3,GDR,2021
EMP101708,,GDR,2021
EMP101709,5,GDR,2021
EMP101710,2,GDR,2021
EMP101711,3,GDR,2021
EMP101712,3,GDR,2021
EMP101713,2,GDR,2021
EMP101714,4,GDR,2021
EMP101715,4,GDR,2021
EMP101716,5,GDR,2021
EMP101717,3,GDR,2021
EMP101718,,GDR,2021
EMP101719,4,GDR,2021
EMP101720,1,GDR,2021
EMP101721,3,GDR,2021
EMP101722,3,GDR,2021
EMP101723,1,GDR,2021
EMP101724,,GDR,2021
EMP101725,3,GDR,2021
EMP101726,,GDR,2021
EMP101727,3,GDR,2021
EMP101728,3,GDR,2021
EMP101729,4,GDR,2021
EMP101730,3,GDR,2021
EMP101731,3,GDR,2021
EMP101732,3,GDR,2021
EMP101733,,GDR,2021
EMP101734,4,GDR,2021
EMP101735,3,GDR,2021
EMP101736,5,GDR,2021
EMP101737,,GDR,2021
EMP101738,2,GDR,2021
EMP101739,5,GDR,2021
EMP101740,4,GDR,2021
EMP101741,4,GDR,2021
EMP101742,3,GDR,2021
EMP101743,,GDR,2021
EMP101744,3,GDR,2021
EMP101745,4,GDR,2021
EMP101746,4,GDR,2021
EMP101747,3,GDR,2021
EMP101748,,GDR,2021
EMP101749,,GDR,2021
EMP101750,3,GDR,2021
EMP101751,3,GDR,2021
EMP101752,4,GDR,2021
EMP101753,3,GDR,2021
EMP101754,5,GDR,2021
EMP101755,,GDR,2021
EMP101756,4,GDR,2021
EMP101757,3,GDR,2021
EMP101758,5,GDR,2021
EMP101759,5,GDR,2021
EMP101760,3,GDR,2021
EMP101761,2,GDR,2021
EMP101762,4,GDR,2021
EMP101763,5,GDR,2021
EMP101764,,GDR,2021
EMP101765,2,GDR,2021
EMP101766,2,GDR,2021
EMP101767,3,GDR,2021
EMP101768,4,GDR,2021
EMP101769,4,GDR,2021
EMP101770,,GDR,2021
EMP101771,3,GDR,2021
EMP101772,4,GDR,2021
EMP101773,1,GDR,2021
EMP101774,2,GDR,2021
EMP101775,,GDR,2021
EMP101776,4,GDR,2021
EMP101777,,GDR,2021
EMP101778,3,GDR,2021
EMP101779,,GDR,2021
EMP101780,5,GDR,2021
EMP101781,2,GDR,2021
EMP101782,3,GDR,2021
EMP101783,,GDR,2021
EMP101784,2,GDR,2021
EMP101785,5,GDR,2021
EMP101786,2,GDR,2021
EMP101787,2,GDR,2021
EMP101788,5,GDR,2021
EMP101789,3,GDR,2021
EMP101790,2,GDR,2021
EMP101791,3,GDR,2021
EMP101792,,GDR,2021
EMP101793,3,GDR,2021
EMP101794,,GDR,2021
EMP101795,1,GDR,2021
EMP101796,2,GDR,2021
EMP101797,4,GDR,2021
EMP101798,2,GDR,2021
EMP101799,3,GDR,2021
EMP101800,4,GDR,2021
EMP101801,2,GDR,2021
EMP101802,5,GDR,2021
EMP101803,1,GDR,2021
EMP101804,4,GDR,2021
EMP101805,3,GDR,2021
EMP101806,3,GDR,2021
EMP101807,,GDR,2021
EMP101808,4,GDR,2021
EMP101809,,GDR,2021
EMP101810,,GDR,2021
EMP101811,,GDR,2021
EMP101812,1,GDR,2021
EMP101813,2,GDR,2021
EMP101814,,GDR,2021
EMP101815,2,GDR,2021
EMP101816,5,GDR,2021
EMP101817,4,GDR,2021
EMP101818,4,GDR,2021
EMP101819,,GDR,2021
EMP101820,3,GDR,2021
EMP101821,4,GDR,2021
EMP101822,3,GDR,2021
EMP101823,5,GDR,2021
EMP101824,4,GDR,2021
EMP101825,2,GDR,2021
EMP101826,2,GDR,2021
EMP101827,3,GDR,2021
EMP101828,,GDR,2021
EMP101829,3,GDR,2021
EMP101830,3,GDR,2021
EMP101831,3,GDR,2021
EMP101832,5,GDR,2021
EMP101833,4,GDR,2021
EMP101834,5,GDR,2021
EMP101835,4,GDR,2021
EMP101836,4,GDR,2021
EMP101837,2,GDR,2021
EMP101838,1,GDR,2021
EMP101839,3,GDR,2021
EMP101840,3,GDR,2021
EMP101841,3,GDR,2021
EMP101842,,GDR,2021
EMP101843,4,GDR,2021
EMP101844,5,GDR,2021
EMP101845,3,GDR,2021
EMP101846,3,GDR,2021
EMP101847,4,GDR,2021
EMP101848,,GDR,2021
EMP101849,5,GDR,2021
EMP101850,5,GDR,2021
EMP101851,2,GDR,2021
EMP101852,,GDR,2021
EMP101853,3,GDR,2021
EMP101854,1,GDR,2021
EMP101855,2,GDR,2021
EMP101856,4,GDR,2021
EMP101857,3,GDR,2021
EMP101858,,GDR,2021
EMP101859,2,GDR,2021
EMP101860,,GDR,2021
EMP101861,,GDR,2021
EMP101862,,GDR,2021
EMP101863,5,GDR,2021
EMP101864,1,GDR,2021
EMP101865,1,GDR,2021
EMP101866,1,GDR,2021
EMP101867,,GDR,2021
EMP101868,4,GDR,2021
EMP101869,,GDR,2021
EMP101870,3,GDR,2021
EMP101871,2,GDR,2021
EMP101872,5,GDR,2021
EMP101873,2,GDR,2021
EMP101874,2,GDR,2021
EMP101875,3,GDR,2021
EMP101876,3,GDR,2021
EMP101877,,GDR,2021
EMP101878,,GDR,2021
EMP101879,5,GDR,2021
EMP101880,2,GDR,2021
EMP101881,3,GDR,2021
EMP101882,3,GDR,2021
EMP101883,,GDR,2021
EMP101884,3,GDR,2021
EMP101885,5,GDR,2021
EMP101886,,GDR,2021
EMP101887,3,GDR,2021
EMP101888,2,GDR,2021
EMP101889,,GDR,2021
