employee_id,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP101621,54,83,CI,Conscientious-Influencer,ENFP,92,24,6
EMP101622,32,74,IC,Influencer-Conscientious,ISTJ,83,29,9
EMP101623,95,51,CD,Conscientious-Dominant,ISTP,99,26,9
EMP101624,76,58,DS,Dominant-Steadiness,ENFP,124,31,8
EMP101625,81,89,DS,Dominant-Steadiness,INFP,139,35,4
EMP101626,88,88,SC,Steadiness-Conscientious,INFJ,118,27,2
EMP101627,88,78,DC,Dominant-Conscientious,,,27,2
EMP101628,70,97,DI,Dominant-Influencer,ENFP,82,28,7
EMP101629,79,69,CS,Conscientious-Steadiness,ISTJ,85,23,9
EMP101630,36,95,CD,Conscientious-Dominant,ESTP,86,22,8
EMP101631,76,88,SC,Steadiness-Conscientious,ENFJ,123,27,1
EMP101632,45,83,IC,Influencer-Conscientious,ISFJ,113,22,2
EMP101633,62,67,CS,Conscientious-Steadiness,INTJ,95,33,7
EMP101634,45,54,CD,Conscientious-Dominant,ENTJ,,,4
EMP101635,60,82,SC,Steadiness-Conscientious,INFP,80,25,7
EMP101636,81,91,,Steadiness-Conscientious,ENTJ,81,19,7
EMP101637,30,75,SI,Steadiness-Influencer,ISTP,,,1
EMP101638,39,64,SI,Steadiness-Influencer,ESFP,82,21,5
EMP101639,96,76,,Influencer-Steadiness,ESTP,119,21,4
EMP101640,71,88,IC,Influencer-Conscientious,INTP,126,29,8
EMP101641,59,32,CD,Conscientious-Dominant,INTP,,,8
EMP101642,47,81,SD,Steadiness-Dominant,,86,32,1
EMP101643,34,91,DI,Dominant-Influencer,ISFJ,,,9
EMP101644,73,31,CS,Conscientious-Steadiness,INFJ,107,25,1
EMP101645,63,51,CS,Conscientious-Steadiness,ESTJ,90,13,8
EMP101646,34,50,SD,Steadiness-Dominant,ISTJ,91,24,2
EMP101647,66,89,SI,Steadiness-Influencer,INTP,120,26,7
EMP101648,42,28,DI,Dominant-Influencer,INFJ,117,14,4
EMP101649,85,99,,Conscientious-Dominant,INTP,,,2
EMP101650,20,27,DC,Dominant-Conscientious,INFP,,,2
EMP101651,98,61,CD,Conscientious-Dominant,INFP,,,2
EMP101652,65,33,DI,Dominant-Influencer,INFP,114,19,7
EMP101653,43,57,DC,Dominant-Conscientious,INFP,,,8
EMP101654,79,54,CI,Conscientious-Influencer,ISTJ,,40,3
EMP101655,79,54,SI,Steadiness-Influencer,ENFP,,32,4
EMP101656,99,92,IS,Influencer-Steadiness,,106,24,1
EMP101657,93,62,DC,Dominant-Conscientious,,124,20,3
EMP101658,95,70,CS,Conscientious-Steadiness,INFJ,,,3
EMP101659,57,74,IC,Influencer-Conscientious,ISTP,82,17,1
EMP101660,76,45,DC,Dominant-Conscientious,INTJ,129,27,3
EMP101661,21,58,IS,Influencer-Steadiness,ISTJ,80,26,7
EMP101662,58,28,CI,Conscientious-Influencer,ESTJ,124,19,9
EMP101663,87,86,DS,Dominant-Steadiness,ENTJ,,,8
EMP101664,54,25,CD,Conscientious-Dominant,INFJ,91,32,1
EMP101665,27,30,DI,Dominant-Influencer,INFP,96,23,6
EMP101666,63,58,,Dominant-Conscientious,INTJ,128,25,3
EMP101667,26,50,IS,Influencer-Steadiness,,,,3
EMP101668,92,92,CS,Conscientious-Steadiness,ENFP,117,24,10
EMP101669,84,31,SI,Steadiness-Influencer,ISFP,130,24,10
EMP101670,40,64,SC,Steadiness-Conscientious,ISFJ,92,19,8
EMP101671,93,46,DI,Dominant-Influencer,ESFJ,126,17,2
EMP101672,97,64,SI,Steadiness-Influencer,,90,37,6
EMP101673,30,70,IC,Influencer-Conscientious,ESTP,118,21,3
EMP101674,39,20,SD,Steadiness-Dominant,ISTJ,,,6
EMP101675,35,38,DC,Dominant-Conscientious,ENTP,,27,9
EMP101676,99,48,DC,Dominant-Conscientious,ENTJ,125,23,10
EMP101677,71,21,DI,Dominant-Influencer,ESFJ,,,10
EMP101678,89,45,CI,Conscientious-Influencer,ENFP,125,30,7
EMP101679,80,80,DS,Dominant-Steadiness,,,,6
EMP101680,32,31,DC,Dominant-Conscientious,,,,9
EMP101681,85,79,,Steadiness-Influencer,ENFJ,115,24,1
EMP101682,58,21,CI,Conscientious-Influencer,INFJ,98,29,9
EMP101683,97,29,CS,Conscientious-Steadiness,INTP,82,22,1
EMP101684,63,86,IC,Influencer-Conscientious,ENTP,90,27,1
EMP101685,56,61,,Dominant-Conscientious,ESFP,,,2
EMP101686,92,23,SI,Steadiness-Influencer,ENFP,132,38,1
EMP101687,65,77,SI,Steadiness-Influencer,ENTP,,,4
EMP101688,69,75,SC,Steadiness-Conscientious,INFP,121,19,5
EMP101689,46,42,SC,Steadiness-Conscientious,INTP,93,27,7
EMP101690,42,41,SD,Steadiness-Dominant,ENTP,95,24,8
EMP101691,70,69,SI,Steadiness-Influencer,ISTJ,,,9
EMP101692,58,53,SI,Steadiness-Influencer,INFP,92,32,4
EMP101693,68,87,IC,Influencer-Conscientious,ENTP,140,33,5
EMP101694,35,79,ID,Influencer-Dominant,INTP,104,25,9
EMP101695,26,49,CS,Conscientious-Steadiness,ESFP,95,25,5
EMP101696,71,55,SC,Steadiness-Conscientious,ENFP,110,22,10
EMP101697,67,28,CD,Conscientious-Dominant,ENTP,97,38,7
EMP101698,65,90,SI,Steadiness-Influencer,INTJ,,28,8
EMP101699,95,64,SC,Steadiness-Conscientious,ENFJ,80,27,3
EMP101700,88,94,DC,Dominant-Conscientious,ESTP,,41,8
EMP101701,85,88,CS,Conscientious-Steadiness,ENTP,125,27,2
EMP101702,74,41,CS,Conscientious-Steadiness,INFP,108,34,2
EMP101703,21,64,SI,Steadiness-Influencer,ISTJ,112,22,7
EMP101704,27,70,DS,Dominant-Steadiness,,103,27,9
EMP101705,27,68,,Conscientious-Dominant,INFP,83,13,5
EMP101706,70,63,DI,Dominant-Influencer,ESTP,,,6
EMP101707,27,66,CI,Conscientious-Influencer,INFJ,136,32,7
EMP101708,76,97,CI,Conscientious-Influencer,INFP,106,32,8
EMP101709,78,80,SI,Steadiness-Influencer,INTJ,140,33,8
EMP101710,90,75,CS,Conscientious-Steadiness,ENFJ,99,25,10
EMP101711,94,32,IC,Influencer-Conscientious,,104,30,8
EMP101712,82,25,,Influencer-Dominant,INFP,138,25,6
EMP101713,37,55,IS,Influencer-Steadiness,,94,30,5
EMP101714,52,97,,Influencer-Steadiness,INFP,120,23,3
EMP101715,25,58,CI,Conscientious-Influencer,ENFJ,,,10
EMP101716,38,53,DS,Dominant-Steadiness,ISTJ,137,17,7
EMP101717,78,26,,Conscientious-Steadiness,ESFP,139,32,5
EMP101718,39,88,CS,Conscientious-Steadiness,ENFP,91,25,2
EMP101719,57,31,DC,Dominant-Conscientious,ENTJ,,32,3
EMP101720,53,88,CI,Conscientious-Influencer,ESFP,117,16,10
EMP101721,44,29,IC,Influencer-Conscientious,ISTJ,113,20,10
EMP101722,45,23,CI,Conscientious-Influencer,ESFJ,92,31,2
EMP101723,28,73,IC,Influencer-Conscientious,INTP,138,27,7
EMP101724,75,51,CI,Conscientious-Influencer,ESTJ,82,12,9
EMP101725,50,60,CS,Conscientious-Steadiness,INFJ,103,30,9
EMP101726,55,93,SD,Steadiness-Dominant,ENFJ,120,30,4
EMP101727,77,22,IC,Influencer-Conscientious,ISFJ,,,5
EMP101728,38,74,DI,Dominant-Influencer,ISFJ,,20,8
EMP101729,26,93,,Conscientious-Influencer,ISFP,116,19,6
EMP101730,23,29,CI,Conscientious-Influencer,ISFP,115,27,5
EMP101731,45,67,DI,Dominant-Influencer,ISFP,123,21,5
EMP101732,55,46,DI,Dominant-Influencer,,89,20,8
EMP101733,64,77,SC,Steadiness-Conscientious,ISTJ,,,2
EMP101734,48,57,SD,Steadiness-Dominant,INTJ,101,25,6
EMP101735,58,33,SC,Steadiness-Conscientious,,,,8
EMP101736,59,60,IC,Influencer-Conscientious,ESFJ,,29,10
EMP101737,53,88,IC,Influencer-Conscientious,ENFJ,88,24,4
EMP101738,46,90,CD,Conscientious-Dominant,ENTP,,39,7
EMP101739,80,89,IS,Influencer-Steadiness,INFJ,88,34,8
EMP101740,65,95,CD,Conscientious-Dominant,ISTP,128,28,1
EMP101741,91,52,SD,Steadiness-Dominant,ESTJ,,24,5
EMP101742,30,65,CI,Conscientious-Influencer,INTP,132,10,2
EMP101743,35,54,SC,Steadiness-Conscientious,INTP,93,27,6
EMP101744,36,73,DS,Dominant-Steadiness,ENFP,115,25,4
EMP101745,67,29,DC,Dominant-Conscientious,ESFP,118,34,6
EMP101746,71,37,IS,Influencer-Steadiness,ESTJ,118,27,6
EMP101747,65,74,CD,Conscientious-Dominant,ISTJ,,33,1
EMP101748,73,70,IC,Influencer-Conscientious,ENFJ,133,34,2
EMP101749,65,52,SI,Steadiness-Influencer,ISTJ,85,18,4
EMP101750,32,37,,Influencer-Steadiness,ENFJ,,,5
EMP101751,38,52,,Influencer-Conscientious,ESFJ,,24,4
EMP101752,26,20,CI,Conscientious-Influencer,ISFP,132,34,2
EMP101753,74,56,CS,Conscientious-Steadiness,INFP,,,10
EMP101754,50,62,SI,Steadiness-Influencer,ISFJ,114,31,9
EMP101755,43,71,DI,Dominant-Influencer,ESFJ,110,26,8
EMP101756,83,83,CD,Conscientious-Dominant,ISTJ,132,17,6
EMP101757,77,28,SC,Steadiness-Conscientious,ENTJ,89,20,3
EMP101758,79,78,CD,Conscientious-Dominant,INFJ,106,28,3
EMP101759,84,59,CS,Conscientious-Steadiness,ESTP,,23,6
EMP101760,96,48,CI,Conscientious-Influencer,ISFJ,95,25,10
EMP101761,53,48,CD,Conscientious-Dominant,ENTP,111,28,6
EMP101762,71,73,DS,Dominant-Steadiness,INTJ,129,28,9
EMP101763,40,43,DS,Dominant-Steadiness,ISFP,92,25,4
EMP101764,58,69,,Conscientious-Steadiness,ISTP,133,34,10
EMP101765,37,79,SD,Steadiness-Dominant,ENTP,,,6
EMP101766,31,28,CS,Conscientious-Steadiness,INFP,88,11,2
EMP101767,52,34,DI,Dominant-Influencer,INFJ,98,21,6
EMP101768,55,31,CI,Conscientious-Influencer,,87,24,10
EMP101769,92,85,CI,Conscientious-Influencer,ESFJ,,,3
EMP101770,91,56,DI,Dominant-Influencer,INTP,,,4
EMP101771,86,73,ID,Influencer-Dominant,INTP,111,23,3
EMP101772,41,22,DS,Dominant-Steadiness,ENTJ,,,8
EMP101773,84,76,CI,Conscientious-Influencer,ENTJ,,,6
EMP101774,87,45,DC,Dominant-Conscientious,ESFP,,,6
EMP101775,95,93,CI,Conscientious-Influencer,INFP,89,24,7
EMP101776,38,83,CS,Conscientious-Steadiness,ESTP,109,36,3
EMP101777,33,60,IS,Influencer-Steadiness,ENFJ,,,10
EMP101778,42,57,DC,Dominant-Conscientious,ISFJ,96,23,9
EMP101779,99,61,DS,Dominant-Steadiness,ESFP,121,30,10
EMP101780,90,96,SD,Steadiness-Dominant,ENFJ,96,30,10
EMP101781,74,53,ID,Influencer-Dominant,ISTP,127,17,6
EMP101782,32,86,CI,Conscientious-Influencer,,95,28,1
EMP101783,63,58,SD,Steadiness-Dominant,ISTJ,132,37,3
EMP101784,37,55,DC,Dominant-Conscientious,ESTJ,88,27,1
EMP101785,97,66,SC,Steadiness-Conscientious,ESTP,120,31,1
EMP101786,99,70,SI,Steadiness-Influencer,ENTP,,25,4
EMP101787,99,80,SD,Steadiness-Dominant,ENTJ,135,21,4
EMP101788,66,97,CD,Conscientious-Dominant,INTP,120,31,6
EMP101789,97,54,DI,Dominant-Influencer,ESTJ,127,31,2
EMP101790,25,61,DI,Dominant-Influencer,INTJ,,,8
EMP101791,47,46,DC,Dominant-Conscientious,ISFJ,97,25,9
EMP101792,81,27,SD,Steadiness-Dominant,ENFP,140,29,9
EMP101793,76,68,IC,Influencer-Conscientious,ENFP,130,22,6
EMP101794,53,90,CS,Conscientious-Steadiness,ENFP,138,39,7
EMP101795,27,71,SC,Steadiness-Conscientious,ISFP,,,8
EMP101796,50,24,CD,Conscientious-Dominant,INTJ,105,18,2
EMP101797,75,88,CS,Conscientious-Steadiness,INTP,101,19,3
EMP101798,56,74,IC,Influencer-Conscientious,ENFJ,139,29,3
EMP101799,26,93,DS,Dominant-Steadiness,ISTJ,,,7
EMP101800,26,29,,Dominant-Steadiness,ISTJ,116,9,1
EMP101801,55,74,DS,Dominant-Steadiness,ISFP,,,4
EMP101802,100,74,CD,Conscientious-Dominant,ISTP,98,36,1
EMP101803,79,53,,Dominant-Influencer,ISFP,81,30,4
EMP101804,45,74,DI,Dominant-Influencer,INFJ,107,23,7
EMP101805,52,94,CI,Conscientious-Influencer,,122,17,10
EMP101806,55,99,IC,Influencer-Conscientious,INTJ,123,34,1
EMP101807,74,80,CI,Conscientious-Influencer,ENFJ,136,19,10
EMP101808,32,44,ID,Influencer-Dominant,ISFJ,80,21,5
EMP101809,92,82,CD,Conscientious-Dominant,ENFJ,108,24,9
EMP101810,46,79,,Dominant-Conscientious,INTJ,132,18,7
EMP101811,57,84,DC,Dominant-Conscientious,INFP,,38,5
EMP101812,22,85,CI,Conscientious-Influencer,ENFP,106,21,10
EMP101813,29,23,CS,Conscientious-Steadiness,,104,33,8
EMP101814,21,23,SD,Steadiness-Dominant,ESTP,102,20,8
EMP101815,42,63,DI,Dominant-Influencer,,135,31,1
EMP101816,73,47,CD,Conscientious-Dominant,ENFP,89,21,4
EMP101817,21,70,DI,Dominant-Influencer,ESFJ,132,30,2
EMP101818,44,75,CD,Conscientious-Dominant,INFP,122,26,9
EMP101819,99,29,SC,Steadiness-Conscientious,ESFP,140,33,10
EMP101820,71,24,SI,Steadiness-Influencer,ISTP,113,31,5
EMP101821,28,66,SI,Steadiness-Influencer,ESTJ,106,39,2
EMP101822,35,33,DI,Dominant-Influencer,ENTP,93,31,3
EMP101823,62,51,CI,Conscientious-Influencer,ENFP,86,36,8
EMP101824,27,37,DC,Dominant-Conscientious,INFP,,,4
EMP101825,67,94,SC,Steadiness-Conscientious,ESFJ,,,4
EMP101826,51,78,,Steadiness-Dominant,ISTP,91,14,5
EMP101827,36,84,CD,Conscientious-Dominant,ENFP,81,28,9
EMP101828,67,53,SD,Steadiness-Dominant,INFJ,,,7
EMP101829,94,36,DS,Dominant-Steadiness,ENFP,89,24,5
EMP101830,88,28,DS,Dominant-Steadiness,INTJ,80,17,2
EMP101831,65,50,IS,Influencer-Steadiness,ISFP,107,33,2
EMP101832,38,86,CS,Conscientious-Steadiness,,123,25,10
EMP101833,91,81,DI,Dominant-Influencer,ISTJ,140,27,7
EMP101834,67,53,SC,Steadiness-Conscientious,INFP,85,31,4
EMP101835,34,65,CI,Conscientious-Influencer,ESFP,121,26,10
EMP101836,81,44,CI,Conscientious-Influencer,,106,39,4
EMP101837,22,61,,Dominant-Influencer,INFJ,137,29,9
EMP101838,74,98,CI,Conscientious-Influencer,ENTP,,,4
EMP101839,20,90,CI,Conscientious-Influencer,ISTP,117,31,10
EMP101840,71,51,SI,Steadiness-Influencer,ESTJ,123,24,10
EMP101841,87,66,DC,Dominant-Conscientious,INTP,113,29,3
EMP101842,48,61,CD,Conscientious-Dominant,ISFJ,,,4
EMP101843,59,69,SD,Steadiness-Dominant,ISFJ,97,33,1
EMP101844,32,98,DI,Dominant-Influencer,ENTJ,,32,6
EMP101845,52,99,DI,Dominant-Influencer,ISTP,114,18,3
EMP101846,71,34,DS,Dominant-Steadiness,ISTJ,88,16,10
EMP101847,23,22,SD,Steadiness-Dominant,INTP,,,9
EMP101848,100,41,DI,Dominant-Influencer,INTJ,138,39,8
EMP101849,56,35,CS,Conscientious-Steadiness,ESFP,95,39,5
EMP101850,53,72,DC,Dominant-Conscientious,ISFJ,123,23,4
EMP101851,35,57,ID,Influencer-Dominant,ISTJ,,25,6
EMP101852,29,22,,Conscientious-Dominant,ESFJ,135,16,8
EMP101853,82,53,,Conscientious-Influencer,ENTP,,,8
EMP101854,64,90,DC,Dominant-Conscientious,ISFP,93,19,2
EMP101855,85,58,CI,Conscientious-Influencer,ENFP,116,20,8
EMP101856,83,22,DI,Dominant-Influencer,ISTJ,124,18,2
EMP101857,71,36,DI,Dominant-Influencer,,88,17,7
EMP101858,59,80,DS,Dominant-Steadiness,ENTP,127,30,6
EMP101859,80,84,,Steadiness-Dominant,ESTP,96,40,1
EMP101860,99,79,SD,Steadiness-Dominant,ENFP,139,25,7
EMP101861,62,63,DI,Dominant-Influencer,INFP,88,23,4
EMP101862,63,79,SD,Steadiness-Dominant,ESTJ,109,26,8
EMP101863,48,22,DC,Dominant-Conscientious,INTP,124,40,4
EMP101864,21,63,IC,Influencer-Conscientious,INTP,106,20,4
EMP101865,62,79,SD,Steadiness-Dominant,INFJ,103,31,2
EMP101866,51,43,SI,Steadiness-Influencer,ENFJ,99,33,3
EMP101867,74,58,IS,Influencer-Steadiness,ENTJ,92,19,8
EMP101868,21,86,,Dominant-Steadiness,ENTP,100,31,2
EMP101869,99,43,IC,Influencer-Conscientious,,113,28,1
EMP101870,65,56,IS,Influencer-Steadiness,ESFJ,,33,8
EMP101871,82,20,CS,Conscientious-Steadiness,ENFJ,98,29,2
EMP101872,89,94,,Dominant-Steadiness,ISFP,87,26,2
EMP101873,45,86,SC,Steadiness-Conscientious,INTJ,98,27,1
EMP101874,48,67,DI,Dominant-Influencer,ENFJ,,,3
EMP101875,74,38,IC,Influencer-Conscientious,ENFP,98,20,3
EMP101876,25,34,IS,Influencer-Steadiness,ISFJ,95,26,4
EMP101877,60,47,DS,Dominant-Steadiness,INFP,134,33,10
EMP101878,89,80,IS,Influencer-Steadiness,ENFP,85,24,4
EMP101879,50,94,DC,Dominant-Conscientious,ISFP,89,35,10
EMP101880,91,20,DI,Dominant-Influencer,ISFP,115,16,7
EMP101881,45,56,DC,Dominant-Conscientious,ENFP,117,31,3
EMP101882,74,87,DS,Dominant-Steadiness,ISFP,133,28,1
EMP101883,41,78,CI,Conscientious-Influencer,ESTJ,115,26,1
EMP101884,49,74,DI,Dominant-Influencer,ENFJ,,,1
EMP101885,67,72,CD,Conscientious-Dominant,ENTJ,92,42,1
EMP101886,64,48,DI,Dominant-Influencer,ESTJ,,,4
EMP101887,80,63,IS,Influencer-Steadiness,,88,28,3
EMP101888,23,48,ID,Influencer-Dominant,ENFJ,,,7
EMP101889,43,47,SD,Steadiness-Dominant,ENTP,120,24,5
EMP101890,84,83,ID,Influencer-Dominant,ESFJ,,,4
EMP101891,46,52,SD,Steadiness-Dominant,INFP,86,31,4
EMP101892,45,76,DC,Dominant-Conscientious,ENTP,105,32,9
EMP101893,53,49,SI,Steadiness-Influencer,ISFP,,,10
EMP101894,66,67,ID,Influencer-Dominant,ESTP,,36,7
EMP101895,41,74,IC,Influencer-Conscientious,ISFP,97,32,10
EMP101896,97,95,SD,Steadiness-Dominant,INFP,,,2
EMP101897,65,90,DC,Dominant-Conscientious,INTP,,23,4
EMP101898,51,64,SI,Steadiness-Influencer,ENFJ,,,7
EMP101899,47,90,SD,Steadiness-Dominant,ISTJ,103,15,2
EMP101900,57,70,SD,Steadiness-Dominant,ISFJ,111,33,6
EMP101901,81,84,,Steadiness-Dominant,ENTP,94,30,6
EMP101902,60,34,CD,Conscientious-Dominant,INTJ,115,35,8
EMP101903,34,80,SD,Steadiness-Dominant,ENFP,,,6
EMP101904,22,21,CI,Conscientious-Influencer,ISTJ,,,6
EMP101905,82,73,SD,Steadiness-Dominant,INFJ,100,23,1
EMP101906,54,73,CD,Conscientious-Dominant,ENFJ,,,8
EMP101907,43,69,ID,Influencer-Dominant,ISTJ,,,6
EMP101908,79,87,DS,Dominant-Steadiness,ESTJ,117,22,6
EMP101909,77,21,SC,Steadiness-Conscientious,ISTP,104,37,5
EMP101910,39,82,CS,Conscientious-Steadiness,ENTJ,,,6
EMP101911,49,56,SD,Steadiness-Dominant,ENTP,96,23,9
EMP101912,97,73,,Influencer-Dominant,INFJ,,,6
EMP101913,27,60,ID,Influencer-Dominant,ENTJ,91,37,6
EMP101914,85,52,DC,Dominant-Conscientious,ENFP,,29,7
EMP101915,24,85,IC,Influencer-Conscientious,ISFP,116,16,7
EMP101916,91,71,SI,Steadiness-Influencer,INTP,139,28,4
EMP101917,91,20,IC,Influencer-Conscientious,ENFJ,100,22,9
EMP101918,39,82,DS,Dominant-Steadiness,ISTP,110,31,10
EMP101919,74,70,IS,Influencer-Steadiness,INFJ,137,40,4
EMP101920,69,25,DC,Dominant-Conscientious,ENFJ,107,26,10
EMP101921,41,62,SD,Steadiness-Dominant,ISFP,128,25,8
EMP101922,34,41,IS,Influencer-Steadiness,ISFP,96,27,7
EMP101923,53,44,IS,Influencer-Steadiness,INTP,123,20,1
EMP101924,21,59,SI,Steadiness-Influencer,ESFJ,130,29,9
EMP101925,91,90,IS,Influencer-Steadiness,ISFJ,89,37,7
EMP101926,34,90,DS,Dominant-Steadiness,ESTJ,84,21,6
EMP101927,33,56,DI,Dominant-Influencer,ENTP,,24,1
EMP101928,71,39,CS,Conscientious-Steadiness,ENFJ,99,24,4
EMP101929,22,65,SI,Steadiness-Influencer,ISTP,89,27,1
EMP101930,66,38,CS,Conscientious-Steadiness,ENTP,,,10
EMP101931,92,69,IS,Influencer-Steadiness,ESFJ,,28,9
EMP101932,28,74,SC,Steadiness-Conscientious,ESFP,,,1
EMP101933,43,33,DC,Dominant-Conscientious,ESFP,136,26,10
EMP101934,25,58,SI,Steadiness-Influencer,ENFP,118,25,8
EMP101935,24,71,IS,Influencer-Steadiness,ESFP,84,17,7
EMP101936,87,62,IS,Influencer-Steadiness,ISFP,100,29,1
EMP101937,92,65,DC,Dominant-Conscientious,ENTJ,99,30,1
EMP101938,74,62,ID,Influencer-Dominant,ISTP,81,34,4
EMP101939,24,84,ID,Influencer-Dominant,ESFP,86,23,8
EMP101940,94,71,DS,Dominant-Steadiness,ESTP,,,4
EMP101941,31,89,IC,Influencer-Conscientious,ESTJ,103,32,2
EMP101942,27,23,SC,Steadiness-Conscientious,ISTJ,125,30,7
EMP101943,61,88,CI,Conscientious-Influencer,INTP,,,2
EMP101944,52,57,SC,Steadiness-Conscientious,ESFJ,99,30,9
EMP101945,35,49,CD,Conscientious-Dominant,ISTP,128,29,8
EMP101946,55,20,,Conscientious-Steadiness,ISFP,,,6
EMP101947,26,26,CI,Conscientious-Influencer,ENFJ,122,22,8
EMP101948,75,54,ID,Influencer-Dominant,ENTP,108,26,4
EMP101949,92,89,DC,Dominant-Conscientious,INFJ,86,27,1
EMP101950,98,76,DS,Dominant-Steadiness,INTP,84,31,5
EMP101951,75,28,DC,Dominant-Conscientious,ESTP,125,22,1
EMP101952,44,35,,Dominant-Conscientious,INTJ,116,17,3
EMP101953,60,60,CD,Conscientious-Dominant,ENFJ,128,33,2
EMP101954,43,88,IS,Influencer-Steadiness,INTJ,108,25,1
EMP101955,79,82,CS,Conscientious-Steadiness,ESFJ,113,27,7
EMP101956,46,62,SI,Steadiness-Influencer,INFJ,121,21,4
EMP101957,95,35,DS,Dominant-Steadiness,INFP,139,16,2
EMP101958,24,70,IC,Influencer-Conscientious,ESFJ,,24,4
EMP101959,92,72,IS,Influencer-Steadiness,INFP,101,24,3
EMP101960,78,46,SC,Steadiness-Conscientious,,82,19,7
EMP101961,75,57,IS,Influencer-Steadiness,,95,25,2
EMP101962,23,96,,Influencer-Dominant,ENTP,99,30,9
EMP101963,51,92,SI,Steadiness-Influencer,ESFP,105,31,4
EMP101964,91,87,CI,Conscientious-Influencer,INTP,118,27,10
EMP101965,43,40,SI,Steadiness-Influencer,INFP,113,17,6
EMP101966,67,24,IC,Influencer-Conscientious,,115,38,6
EMP101967,20,74,CI,Conscientious-Influencer,ISTP,,,7
EMP101968,37,61,SC,Steadiness-Conscientious,INFJ,98,26,9
EMP101969,73,21,SC,Steadiness-Conscientious,INTP,,,1
EMP101970,88,53,SC,Steadiness-Conscientious,ENFJ,90,21,1
EMP101971,41,96,SC,Steadiness-Conscientious,ENFJ,97,26,5
EMP101972,94,51,IC,Influencer-Conscientious,ISFP,120,20,3
EMP101973,61,32,CI,Conscientious-Influencer,ENTP,109,30,2
EMP101974,81,23,CS,Conscientious-Steadiness,ISFP,,,8
EMP101975,60,55,IC,Influencer-Conscientious,ISTJ,106,30,4
EMP101976,25,80,SI,Steadiness-Influencer,ESFJ,,,2
EMP101977,42,64,CS,Conscientious-Steadiness,ISFJ,135,25,9
EMP101978,37,37,SI,Steadiness-Influencer,,139,35,2
EMP101979,34,74,SD,Steadiness-Dominant,INFP,98,39,1
EMP101980,32,65,IC,Influencer-Conscientious,ESFJ,139,19,9
EMP101981,70,48,IS,Influencer-Steadiness,,,,5
EMP101982,41,41,SC,Steadiness-Conscientious,INFJ,108,35,5
EMP101983,89,25,DI,Dominant-Influencer,ISFP,119,27,1
EMP101984,20,35,CD,Conscientious-Dominant,ENFP,125,27,1
EMP101985,43,62,,Influencer-Conscientious,,98,16,7
EMP101986,37,64,SC,Steadiness-Conscientious,ISTJ,131,28,7
EMP101987,100,48,ID,Influencer-Dominant,INFJ,119,32,4
EMP101988,43,51,ID,Influencer-Dominant,INFJ,109,41,5
EMP101989,76,34,DS,Dominant-Steadiness,,91,18,4
EMP101990,88,45,SI,Steadiness-Influencer,ENTJ,,,5
EMP101991,84,69,CD,Conscientious-Dominant,ISFJ,132,25,4
EMP101992,49,67,IC,Influencer-Conscientious,,110,30,5
EMP101993,20,37,SC,Steadiness-Conscientious,ESFP,135,45,8
EMP101994,96,55,SI,Steadiness-Influencer,ENFJ,90,20,4
EMP101995,26,42,SC,Steadiness-Conscientious,ENTP,134,41,8
EMP101996,52,78,DS,Dominant-Steadiness,INTP,,24,6
EMP101997,23,44,DC,Dominant-Conscientious,ISTP,,,1
EMP101998,42,21,CS,Conscientious-Steadiness,,,19,2
EMP101999,76,68,DC,Dominant-Conscientious,INFP,90,25,8
DUP9129,28,51,IC,Influencer-Conscientious,ESFP,93,36,2
DUP9015,26,42,SC,Steadiness-Conscientious,ENTP,134,41,8
DUP5237,99,61,DS,Dominant-Steadiness,ESFP,121,30,10
DUP2722,83,22,DI,Dominant-Influencer,ISTJ,124,18,2
DUP3015,81,55,CD,Conscientious-Dominant,ESFP,87,22,6
DUP1942,55,54,CD,Conscientious-Dominant,ISFP,,,8
DUP2096,27,62,SD,Steadiness-Dominant,ISFJ,,,4
DUP4177,41,22,DS,Dominant-Steadiness,ENTJ,,,8
DUP9801,37,64,SC,Steadiness-Conscientious,ISTJ,131,28,7
DUP3452,60,65,ID,Influencer-Dominant,ESFJ,90,38,7
